Q_ID	Q_title	Choices	Answer	Answerer_ID	Free_answer
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231054943
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231067952
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231087781
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231112687
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231142223
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231150941
1	あなたの性別を教えてください。	女性@男性@その他	その他	1231179095
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231201963
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231232108
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231233256
1	あなたの性別を教えてください。	女性@男性@その他	女性	1231243130
1	あなたの性別を教えてください。	女性@男性@その他	女性	1231312313
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231328023
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231362485
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231395214
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231421154
1	あなたの性別を教えてください。	女性@男性@その他	女性	1231450287
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231469884
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231497764
1	あなたの性別を教えてください。	女性@男性@その他	女性	1231531137
1	あなたの性別を教えてください。	女性@男性@その他	女性	1231547737
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231631796
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231638768
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231647884
1	あなたの性別を教えてください。	女性@男性@その他	女性	1231661738
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231721357
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231744847
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231768040
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231775271
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231794785
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231824672
1	あなたの性別を教えてください。	女性@男性@その他	女性	1231857172
1	あなたの性別を教えてください。	女性@男性@その他	女性	1231885515
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231890620
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231937600
1	あなたの性別を教えてください。	女性@男性@その他	男性	1231968175
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232000614
1	あなたの性別を教えてください。	女性@男性@その他	女性	1232034102
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232128475
1	あなたの性別を教えてください。	女性@男性@その他	女性	1232136291
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232139391
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232153815
1	あなたの性別を教えてください。	女性@男性@その他	女性	1232159605
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232164893
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232194010
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232208063
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232269345
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232294552
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232305884
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232307005
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232362960
1	あなたの性別を教えてください。	女性@男性@その他	女性	1232483872
1	あなたの性別を教えてください。	女性@男性@その他	女性	1232485554
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232525631
1	あなたの性別を教えてください。	女性@男性@その他	女性	1232539690
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232599801
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232648172
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232655286
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232686431
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232707131
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232722617
1	あなたの性別を教えてください。	女性@男性@その他	女性	1232730357
1	あなたの性別を教えてください。	女性@男性@その他	女性	1232743745
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232801137
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232802127
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232873292
1	あなたの性別を教えてください。	女性@男性@その他	女性	1232929533
1	あなたの性別を教えてください。	女性@男性@その他	その他	1232944617
1	あなたの性別を教えてください。	女性@男性@その他	男性	1232998860
1	あなたの性別を教えてください。	女性@男性@その他	女性	1233063755
1	あなたの性別を教えてください。	女性@男性@その他	女性	1233064686
1	あなたの性別を教えてください。	女性@男性@その他	男性	1233108386
1	あなたの性別を教えてください。	女性@男性@その他	男性	1233354013
1	あなたの性別を教えてください。	女性@男性@その他	男性	1233363384
1	あなたの性別を教えてください。	女性@男性@その他	男性	1233433989
1	あなたの性別を教えてください。	女性@男性@その他	男性	1233436464
1	あなたの性別を教えてください。	女性@男性@その他	女性	1233481975
1	あなたの性別を教えてください。	女性@男性@その他	女性	1233558912
1	あなたの性別を教えてください。	女性@男性@その他	女性	1233586094
1	あなたの性別を教えてください。	女性@男性@その他	男性	1233597182
1	あなたの性別を教えてください。	女性@男性@その他	男性	1233645605
1	あなたの性別を教えてください。	女性@男性@その他	女性	1233705337
1	あなたの性別を教えてください。	女性@男性@その他	男性	1233739760
1	あなたの性別を教えてください。	女性@男性@その他	女性	1233760990
1	あなたの性別を教えてください。	女性@男性@その他	男性	1233789090
1	あなたの性別を教えてください。	女性@男性@その他	女性	1233916206
1	あなたの性別を教えてください。	女性@男性@その他	男性	1233964741
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234155190
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234260218
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234268403
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234315094
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234317343
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234338497
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234344108
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234357096
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234366884
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234467595
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234477161
1	あなたの性別を教えてください。	女性@男性@その他	女性	1234513673
1	あなたの性別を教えてください。	女性@男性@その他	女性	1234529358
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234535554
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234565967
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234602695
1	あなたの性別を教えてください。	女性@男性@その他	男性	1234710527
1	あなたの性別を教えてください。	女性@男性@その他	女性	1234789990
1	あなたの性別を教えてください。	女性@男性@その他	女性	1234862627
1	あなたの性別を教えてください。	女性@男性@その他	女性	1235086033
1	あなたの性別を教えてください。	女性@男性@その他	男性	1235086129
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1224944955
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1224960897
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1224974511
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1224980234
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1224981248
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1224985957
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1225143548
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1225531641
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1225628922
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1225844595
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1226044534
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1226399943
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1226542406
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1226945603
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1227001169
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1227193736
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1227229395
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1227288712
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1227438680
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1227856788
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1227956884
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1228186086
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1228333734
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1228465061
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1228484420
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1228504055
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1228565511
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1228565933
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1228599778
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1228661809
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1228729421
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1228740006
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1228810976
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1228841387
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1228842944
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1228900122
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1229001438
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	10代	1229032626
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1229048913
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1229115773
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1229150254
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1229153645
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1229243107
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1229307331
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1229358763
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1229359426
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1229388863
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1229458282
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1229460163
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1229471408
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1229541817
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1229562619
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1229639062
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1229646674
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1229658247
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1229676877
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1229704447
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1229737956
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1229748509
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1229864232
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1229965097
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1229984339
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1230026617
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1230065923
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1230105312
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1230143323
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1230148982
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1230231770
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1230241438
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1230298572
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1230369242
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1230377187
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	20代	1230438660
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1230476512
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1230494142
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1230527347
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1230530004
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1230576925
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1230631892
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1230632187
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1230673403
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1230682704
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1230852610
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1230853921
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1230861773
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1230862590
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231011051
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231012825
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231020179
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1231032941
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1231047717
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1231053601
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231054943
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1231067952
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231087781
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1231112687
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1231142223
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1231150941
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	70代以上	1231179095
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231201963
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231232108
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1231233256
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231243130
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1231312313
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1231328023
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231362485
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231395214
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231421154
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231450287
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231469884
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231497764
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231531137
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	70代以上	1231547737
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1231631796
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	70代以上	1231638768
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231647884
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1231661738
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1231721357
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	20代	1231744847
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231768040
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231775271
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1231794785
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1231824672
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1231857172
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1231885515
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1231890620
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1231937600
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1231968175
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	20代	1232000614
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232034102
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1232128475
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	20代	1232136291
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1232139391
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1232153815
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1232159605
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232164893
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232194010
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	20代	1232208063
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1232269345
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232294552
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232305884
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232307005
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232362960
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232483872
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232485554
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232525631
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232539690
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232599801
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1232648172
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232655286
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	20代	1232686431
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1232707131
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1232722617
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	60代	1232730357
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	30代	1232743745
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1232801137
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	50代	1232802127
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232873292
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	20代	1232929533
2	あなたの年齢を教えてください。	10代@20代@30代@40代@50代@60代@70代以上	40代	1232944617
