created_at,texts_by_minute,average_similarity
2022-12-14 01:35:00,"['源さんの耳どーなってんの？ ', 'ジョン・ケージ楽しみにしてます   ', '次回、ジョン・ケージなんだ、おんがくこうろん！\u3000', '   種が入ったときに直ぐ生まれるように  源さん。凄すぎる。 また泣いてる', 'あるある...びっくりするしありがたい ', '', '星野源のおんがくこうろんのミッシー・エリオットの回で、少し遠くで収録に参加する解説者がVTRを見て涙ぐんだ瞬間に、それを見てないのに操演者さんがパペットで泣く仕草をしてシンクロしたという貴重なお話。 ', '実演超楽しみ   ', '', 'きいてるだけで次回が楽しみ～ ', '次回\u3000ジョン・ケージ ', 'はいはーい。 ジョン•ケージ、音がない曲を作ったとしか知らない人です。 次回も楽しみ！   ', 'ラジオで4分33秒かけたら放送事故になっちゃうw ']",0.750529482960701
2022-12-14 01:36:00,"['\u3000おそらく見ている方の良い楽しみかた スタジオの音集音して あなたがいる場所の音そういうのを楽しむのが目的 テレビ NHK＋で見てる場合は外の音電車の音 4分33秒の曲になる かけるとラジオだと放送事故になるので ミッシー・エリオットの曲 Work it', '4分33秒の間に届く周辺の環境音が楽しみ～☺️ ', '”あなたのいる場所の音”  ', 'ラジオだと放送事故になるw ', 'そうだよね笑 確かにラジオだと放送事故😂  ', '12月13日深夜   BeforeTalk # 34-2    「ブーーーー」←ブザー音 「なんかすごい・・」 「えぇ、怖い」 「Directorの野上に」 「ブゥーっていうSE(効果音)を」 「意味なく押されたんだけど・・」 「え？」 「放送に乗っかってないと思って？」なの', 'ミッシー！！  ', 'ラジオだと放送事故になるw ', '本当に深い回になると思う😌 ', '楽しみ！', '', '音のお話ほんと楽しい  ', '4分33秒の方\U0001fae2   ', '小学生の頃から星野源を聴いて育った我が息子は高校生になった今 無意識の鼻歌や勉強する時の作業用BGM カラオケの選曲も 星野源を選んでるわー まさに遺伝子レベル ']",0.7947070598602295
2022-12-14 01:37:00,"['自分も今まで色んな種が蒔かれて源さんの音楽に辿りついてると思うけど、違う種が蒔かれた色んな人たちも源さんに辿りついてるのも不思議で面白いな  ', '4分33秒を流したら放送事故w ', '4分33秒をラジオで掛けると放送事故だと思われちゃうなら他の曲を！ ', 'ラジオだと放送事故になっちゃう😂 ', 'すごい耳の構造 無音の4分強楽しみです！おんがくこうろん ', '無音の曲があるのねー   ', '◖|･o･|◗～♪ Missy Elliott - Work It [Official Music Video]   \xa0', '', 'Now On Air   ♪Work It／Missy Elliott 【ニッポン放送:星野源のオールナイトニッポン】   ', 'Work It\u3000／\u3000Missy Elliott   ', 'ひとりひとりちがうんかな、その時に聴いた音 ', 'あなたのいる場所の音か。 自然の中で聞きたいなー  ', '  ', '  Shazamを使ってミッシー・エリオットのWork Itを発見しました。 ', 'ラジオだと放送事故になるw ', '    こういう、落ち着いていながら 静かに熱い源さんの音楽のお話がめちゃくちゃ好きです', ' ', '低音ボイスがいつにも増して眠くなる...心地よい眠りに誘われてる...  ', '種子が手に入る 「おんがくこうろん」 \u3000\u3000\u3000感動🥺  ', 'なるほど、そういう曲なのか〜   ', ' ', 'そか、放送事故になちゃうのねw ', 'ラジオは放送事故になっちゃうよね🤣  ', ' ', 'ラジオだと放送事故になっちゃうw ', ' （かっけーなー）']",0.7329558038711548
2022-12-14 01:38:00,"[' ', '   ', ' 2曲目  / Work It  Apple Musicで ↓     ', '２曲目   ', 'なるほど 無音の曲にはそういう意味があるのか なるほど〜   ', 'あなたのいる場所の音  全部が重なって 4分33秒の曲になる。 ', 'さすがに4分30秒は 放送事故になっちゃいますね😅   ', 'ラジオで予習できた😊 楽しみ✨  ', '  ']",0.7609640285372734
2022-12-14 01:39:00,"['二曲目 ミッシー・エリオットで 『Work It』   ', 'ラジオだと放送事故になる ww ', '放送事故笑 ', ' ', '毎回思うけど子どもの頃に源さんの音楽講義に出会いたかったわ😌今の子どもたちが羨ましい🎶 ', 'シホ解説員の、震える仕草にグッと来ました。   ', '確かに4分30は事故だわ  ', 'たしかに ラジオだとさすがに放送事故になるよね😅   ']",0.6920295698302132
2022-12-14 01:40:00,"['本日2曲 ミッシー・エリオット／Work It  よく聴くようになったけどほんと格好いい。   ', 'うーん！カッコイイ🤩💕  ', 'かっちょええな  ', '来週も、おんがくこうろん 楽しみですねー 無音の楽曲って、話にはきいたことがある～、その楽曲とご対面です😊  ', '1人部屋で踊る✨💃💃💃   ', ""さらに4'33楽しみになるな〜！  "", '♪ Work It / Missy Elliott  ']",0.6878610650698344
2022-12-14 01:41:00,"['次回のおんがくこうろんの 予習？ができたかな笑 あー楽しみ😆✨    ', '  来週，すごく楽しみ', 'あれから色々プレイリスト作って ミッシー・エリオット聴いてる      ', 'ごはんごはんごはん🎵  ', '来週は土井善晴先生がゲスト！  ', 'おんがくこうろんずっと続いて欲しいなあ☺️知らない音楽やアーティストを源くんを通じて知る贅沢な番組！本当貴重！  ', '星野源のオールナイトニッポンなう(2022/12/14 01:40:55) 聴いてる🐱    ', '聴いてみたい、聴きたいっていう音楽がたくさんあって、忙しい。いい意味で忙しい。 って曲聴きながら思った。 ', '   【番組からのお知らせ】  来週（第316回・12月20日OA）は今年最後のSPW  料理研究家の土井善晴先生がゲスト出演', '来週は🍚用意します   ', '無音の音楽。なぜ4分33秒だったのか。  来週、いろいろお話し聞けるのね。楽しみ。    ', '来週は飯テロ回！ ', '\u3000 お送りしたのは\u3000ミッシー・エリオットでWork itでした さてここで来週のお知らせ SPゲスト料理研究家土井善晴さん 初めてお会いするので 一汁一菜でよいという本を読んで味噌汁作り はまってます なんだと？買いに来るっていって後半食べながら聞くできたらいい 質問と書いてお送りくだ', 'どいせんせええええええええ ', '武ちゃんのインスタ           ']",0.7999946687902723
2022-12-14 01:42:00,"['再来週は星野源アワード2022 ', '星野源アワード2022きたー！  ', '星野源アワード2022！ ', '再来週は星野源アワード2022！ ', 'スペシャルウィークに土井善晴さん来るの！？ ', 'お食事しながら放送したりするのかな ', '✨👏✨👏✨👏✨👏✨👏✨  土井善晴さん', '再来週は星野源アワード2022✨  早いなー‼️   ', 'もうアワードの季節、早いよぉーーー ', '再来週は星野源アワード2022 ', '星野源アワード2022👏👏👏✨✨   ', '土井善晴さんが来週のゲスト！  ', '  初めて聴く曲だけど 心地いいね  今日は選曲も 大人な雰囲気で素敵', '今年はアワードが多すぎて選べない   ', '再来週はアワードかぁ ', '来週楽しみ！！！！！！！ ', '本日の2曲目 Work it／ミッシー・エリオット ', '再来週(年内ラスト)は星野源アワード2022を開催！ ', '星野源アワード来るぞー！！！  ', '星野源アワード💕 ', '操演の方の素晴らしさを いつも話される源さん❣️ じっくり見直します✌️ ', '土井さん楽しみ ', '土井先生楽しみ～☺️ お父様のお話もお聞きしたいのですが。 ', '再来週は星野源アワード！ ', '星野源アワードきたー🥳  ', '来週 土井さん ', '星野源アワード2022きたー！ ', '土井先生がラジオって新鮮  ', 'もう星野源アワードの時期？ 一年が早い💦 ', 'おおお～✨ アワードかぁ‼️  ', '  星野源アワード２０２２‼️  もうそんな時期かぁ。。  振り返ろう🤔', '来週のSWは土井義晴さん ', 'セトリが決まりライブリハし始めたのドキドキじゃん  ', '星野源のオールナイトニッポン | ニッポン放送 土井善晴さんゲスト来週？     ', '来週のメニュー に悩む😚✨   ', '再来週は星野源アワード2022！ ', '待ってました やはり再来週か ', '来週は味噌汁用意しよ ', '来週のSPW、土井善晴さんがゲスト。 きっとお腹がすくと思うので、何か食べ物をそばにおいて聴いてください。  ', 'ジョン・ケージの｢龍安寺｣ の無音15秒もさ、自分があそこに行った時に感じた音で蘇る感じがするのよね  ', '来週のゲスト 土井善晴さん      ', 'ここ数年毎年大晦日に星野源Award聞くようにしてる。  ', 'ミッシー・エリオットってダンス曲で選ばれる事多めな気がする ', '今年の星野源アワードは名珍場面賞多すぎるからな😂😂😂  ', 'Spotifyがあるから過去回聴けるのありがたい！ ']",0.7684892294081774
2022-12-14 01:43:00,"[' 来週\u3000土井善晴さん✨  土井先生楽しみすぎるーーー ワクワクするしお腹なる', 'もうアワードか1年早いなぁ ', '再来週は星野源アワード２０２２ ', '寝ながら聞くわ、、、', '再来週は星野源アワード！今年もこの時期がやって来たー！  ', '今年のAwardむずいぞ ', '来週土井先生！ 楽しみー 今からお腹が減ってきたー！ ', 'なぜかこの時間に起きてきて録画 してたTV番組観だしたダンナ… Coffee入れてくれたのはとても ありがたいんだけど、ちょいちょい 話しかけてくるのちょーっとヤメて くれないかなー😅💧こちらイヤホン して聴いてる  に集中 したいんですよーw', '今年のアワードは盛りだくさんだろうなぁ 楽しみ！ ', '今年もアワードの季節がやってきた ', '来週は、土井善晴さんゲスト！\u3000', 'え？？もう星野源アワード！？！ この前やらなかった！？！早くね！？！   ', 'アワードのメール締切 23日金曜日中   ', '12/23〆切 ', '再来週は星野源アワード2022！！  ', '具沢山の味噌汁とご飯。 土井善晴さん来週スペシャルゲスト。 再来週は、星野源アワード2022 ', 'Work It / Missy Elliott   めっちゃいいきょく ', 'アワード多くて選ぶの困っちゃうな  ', 'つまり今週が通常回ラストか ', '星野源アワード！！ ', '名珍場面はだいぶ｢珍｣が多くなりそうだなw ', '星野源アワード来た❣️       ', 'UCC☕  ', '', '来週はたぶんタイムフリーでご飯と一緒に聴きます。 ', '星野源アワード 2022 開催！👏👏👏  ', '再来週は、 星野源アワード2022 もう1年経つなんて💦  ', '星野源アワード2022✨✨ ', '来週の土井善晴さん 楽しみにしてますっ✨   ', '再来週は星野源アワード2022！  ', 'ベストのに賞からもう6年なのね…    ', '今年もこの時期ですなぁ… ', '土井先生とのお話楽しみです  ', '来週の夜食は何にしよう… 悩む💨 ', '再来週アワードなのか 本当に1年早すぎた ', '☕きた！   ', '来週絶対お腹空いちゃう… ', '来週土井先生楽しみ😆 ', '星野源アワード2022   ', 'やっぱり好きな味噌汁の具を聞けばいいのですか ', '1年早いわぁ～😄 ', '源さんが味噌汁作りにハマるとは 僕も味噌汁は好きですね😊  ', 'もう、アワードかぁ〜 はやいなぁ～😅  ', '来週は土井善晴さんがゲストで登場！ ', '来週はタイムフリー(泣) タイムフリーのお供は、白米の予定 ', 'アワード… めちゃいっぱいあった気がするけど いざ思い出そうとすると 忘れてる事多い🙄 (毎年の出来事)   ', '１２月２３日月曜日までにアワード送る  ', '   【番組からのお知らせ②】  再来週（第317回・12月27日OA）は年内最後の放送  今年も『星野源アワード』開催！', ' 再来週は星野源アワード！', '星野源アワード2022開催！早いね～1年😂 候補が多すぎてw何があったっけw ', '1年早いなぁ🥺 後3回なのかぁ ', 'ご飯🍚 ', '星野源アワード✨✨   ', '再来週は、星野源アワード2022✨ ']",0.7933857542163921
2022-12-14 01:44:00,"['いやーアワードありすぎなんよ ', '来週のゲスト土井さん😊👏 色んな料理の話聴けたらいいなぁ~！  ', '2022年ラストはアワードね 12/23中にメール_φ(･_･ ', '来週は土井先生 再来週は年末恒例の星野源アワード   ', '再来週は恒例星野源アワード🙌✨ メールは12/23中に⤴️ ', '再来週は星野源アワード2022！！ ', '来週の土井先生のお話楽しみだねなー🍳', '来週待たずに腹が減るぅ😂  ', 'もうAwardの季節… 早いなぁ ', '星野源アワード2022✨ 年末感あるなぁ🤔🎶 何が選ばれるかしら⁉️  ', '早いね〜もう星野源アワードなのか  ', '星野源アワーーード！！！  ', '\u3000再来週 年末恒例\u3000星野源アワード2022 早いっすね 年末恒例企画 素晴らしい投稿\u3000名珍場面 胸を打つ俳優演技 など ジングル賞\u3000名珍場面賞\u3000星野BW賞 選定作業時間かかる 23日金曜中に  今年今日含め3回 来年もよろしく お楽しみに （深夜ディスコ UCC）', '今年もいろいろ目白押しの予想 星野源アワード楽しみ！  ', 'アワードかあ ', '今年も1年早かった💦 もう再来週今年最後の放送かぁ。 ', 'SPWも星野源アワードも楽しみだな〜😀 ', '早いなあ、あと今日いれて３回 ', '源さんCM～☕ ', '再来週は 星野源アワード2022!!   ', 'あわーど！ ', '再来週は星野源アワード2022😆❤ ', '今年もハイライトが多すぎる ', '境界型糖尿病なので飲み物だけかも…😅😅😅来週のANN...😅😅😅  ', '  源ちゃんのお味噌レシピ 教えてほしいわぁ  土井先生への質問 洋ちゃんのモノマネどう思いますか？ しか思い浮かばん笑  味噌汁の質問考えなよ', '来週のSPWゲストは土井善晴さん！ 再来週は星野源アワード！ 楽しみが続きますね！ ', 'この前、ドラマでお麩のお味噌汁観たらお麩のお味噌汁飲みたいのよね😂(作らないのかw) ', ' 星野源アワード2022✨ 一年振り返るの大変だ めちゃくちゃあるよね', '再来週は星野源アワード！！ ただ今年あまり聞けてないのよね…😭  ', '今年もそんな季節  ', '星野源アワード2022のメールは、12月23日金曜日中にお送り下さい！ ', '1年早いねぇ、、 ', 'そして、再来週は、星野源アワード！\u3000', 'もう星野源アワードの時期なのが怖すぎる 1年短すぎる🥲  ', 'UCCの源さんが話してるラジオCM始めて聴いた！！！    ', 'UCC源さん🥰 ', '来週はSWで土井善晴さん！ 食の話めちゃくちゃ楽しみ☺️ 布団の中からだから食べられないけど… 再来週は星野源アワード2022！ 早いよねー1年 今年の名場面はやっぱりゆりちゃんのアレだなあ ', '来週のゲストは土井善晴さん ', 'UCCさん ありがとうございます ', 'UCCさん、今日もありがとうございます🙇\u200d♂️  ', 'あと3回か ', '好きなジングルは荻と萩かな  ', '\u3000（結衣ちゃん2回目）']",0.7487360891841707
2022-12-14 01:45:00,"['ダイエットさせない気だな🤔 ', '源さん家のみそ汁レシピ知りたい^ ^  ', 'ガッキー2回目🍫  ', 'そろそろ離脱します💦 後は、タイムフリーで楽しみます☺️✨ リアタイの皆さん、最後まで楽しんでね📻💕来週のラジオも楽しみです😉  ', '星野源アワード2022  年末なのね  1年が早い😳   ', '星野源アワード ほんと一年早い〜！ 来年もよろしくお願いします🤲  ', '12月27日\u3000 星野源アワード2022！！ ', '「来年もよろしく」 こちらこそでございますよ 末永く ', '来週は土井さん来られるし再来週は星野源アワード楽しみ〜☺️  ', 'アワード候補探さなきゃ～🔍️ ', 'お！メルティ🍫ふたたび～  ', '今年毎週のようにこれは星野源アワード行きとか言ってた気がするwwwwww   ', '星野源アワード2022！ ', '  来週は土井善晴さんがゲストで 再来週は星野源アワード_φ(･_･', 'UCC ☕️  ', '思い出せない💦             ', 'こちらこそ楽しい１年でした😆 ', 'UCC イベントも楽しかったです 源さんがアンバサダーなおかげで、コーヒー生活が豊かに☺️ ', '再来週アワードか ', 'UCC源さん☕✨ ', '星野源アワード！！ ', '来週は土井さん👏 再来週は星野源アワード✨ あ〜もう今年もあと少し… 早いな💦   ', 'UCC☕CM 源さんの優しい声が癒やし ', 'イケボな源さんのCM☕️✨   ', '星野源アワードで1年を振り返ると 絶対お腹よじれる！www 楽しみ〜！   ', '星野源アワードの時期か〜 年末だなー ', '結衣ちゃん♥ ', '記憶に新しいKiss事変はアワード行きかなぁ☺️💕 ', 'UCCの声よすぎる ', ' 星野源アワード 先週のキス事変が衝撃的過ぎてもうそれしか浮かばない', 'アワード 名珍場面 多すぎるなあ ', 'UCC☕️     ', '再来週は星野源アワード ', 'UCC☕💕 ', '来週はスペシャルウィーク、再来週は星野源アワード2022！！  ご飯用意しようと思うけど、コンビニの塩おにぎりでも大丈夫？  コンビニの塩おにぎりが単純に好きで食べたいからなんだけど(笑)  お味噌汁は豚汁がいいなあ。  ', 'もうアワードの時期か… 今年は…何があったかな…？   ', '今日コーヒー豆とどいたよ～  ']",0.7737107127904892
2022-12-14 01:46:00,"['きゃあ〜！！不意の２回目！ 冬が口どけちゃう前に💓 明治さん、ありがとうございます！     ', 'わー、明治結衣さん2回目 クリスマスバージョン🎵 ', '🍫😊 もっといいのにね♪♪  ', '    『星野源のオールナイトニッポン』  この時間は  UCC 名糖産業 セブン銀行 東海汽船 明治製菓  がお送りしています （ショウアップナイターの提クレ風）', 'こちらこそ来年もよろしくお願いします🙇\u200d♀️ ', 'あら、もう1回 結衣ちゃんの声聴けた😊 ', 'あ… ', 'ﾒﾙｷｽ多いうれしい  ', 'UCC ', 'あら結衣ちゃん ', ' 星野源アワード あ、おばけさんが遊びにきたんでした！', '再来週 星野源アワード👏 どんなのがノミネートされるのが楽しみです😊  ', '  寝坊- =͟͟͞͞ =͟͟͞͞ ﾍ( ´Д`)ﾉ', '\u3000（なんか今日はのんびりしちゃってるのは源君の声が落ち着いてるからなのか、打つのが遅くなってしまってるからなのか）', 'CMでまで源様の声聴けると お得感半端ないね🥰   ', 'あら？結衣さん2度目🤭💕        ', '落合さんがまとめてくれた 公式Youtubeのダイジェストと Spotifyを聴きまくって アワード候補決めなきゃ。 ', ' CM🍫❤️2回目', 'ガッキーたて続けで みみがしあわせです クリスマス❤︎    ', '２回目の結衣さん🍫             ', 'ヾ(o´∀｀o)ﾉﾜｧｰｨ♪結衣ちゃん🍫2回目 ', 'メルキス2回目？ ', '今もお腹は空いてる😂', '今週もUCCのCM流れた(๑&gt;◡&lt;๑)  ']",0.7730271945828977
2022-12-14 01:47:00,"['メルティーキッス再び🍫💕 ', '結衣さんー2回め🍫✨ かわいい声   ', 'アワードから1年経ったとは、 早すぎるよぉ ', '来年もよろしくね が、こちらこそ！！です。 ', '♪Under the skin／&amp;TEAM  （来週の木曜ANNXを担当）     ', 'ジングルのコーナー ', 'こんな短時間で… 夫婦で共演したなんて😱😱😱   ', 'マッチングジングルもアワードありますよね〜 ', 'ジングルのコーナー ', '', '結衣さん、2回目🤍 ', 'マッチングテーマソングやめ😂😂  ', 'マッチングラジオwww ', 'このマッチングハロソンジングル本当に好きww  ', '再び結衣ちゃんCM！ クリスマスはほっこりふたりで過ごしてほしいな🎄   ', '結衣ちゃんCM再び〜！ こちらも落ち着いた素敵な声💕    ', 'ジングルのコーナー       ', '是非とも！来年も宜しくお願いいたします🙇🙇🕺', '今年は特にアワード候補たくさんある気がする…それにしても1年早過ぎ。 ', '出たマッチングジングルwww ', 'アワード楽しみ ', '箱番組のポメラニアンのわかばくんも候補に入れていい？ ']",0.7350293312753949
2022-12-14 01:48:00,"['   ジングルのコーナーのお時間です  ＊前回の優秀作品はこちら ↓ エントリーNo.3”マッチングアプリ風” ＆ エントリーNo.6”深夜のワールドカップ観戦中に”', '今年は特に毎週のように 「星野源アワード行き！」 って言ってた気がする😂ww  ', '違うと思う😂   ', 'ジングルのコーナー ', 'ジングルのコーナー ', 'こちらは結衣ちゃん2回目流れなかったーーー思いっきり地元のCMでした...  ', 'あぁ…珈琲飲みたい☕    ', '', 'ジングルのコーナー ', '星野源アワード、毎年あり過ぎて悩むのよねー ', '土井さんゲストの来週もアワードも楽しみだなぁ\U0001f979 ', 'バタフライエフェクト笑 ', 'ジングルのコーナー ', '大入袋くんのオナ禁のお陰だったんだ！', '日本が勝ったのは 大入袋くんのオ○禁のおかげ？ 😂😂😂😂😂   ', 'もう今年も終わりかあ ', 'ジンクルのコーナー！ ', '明治メルティーキッス🍫 クリスマス篇🎄🧑\u200d🎄💓 ', 'ジングルで源さん笑わせたいね  ', '源さん、ハロソン 言った？ ', '続き言うの諦めてる笑笑  ', '野上さんは星野源アワード特別賞では？  ', '友達のラジオをマッチングの場にするリスナーのみんな達  ', '\u3000 ジングル\u3000マッチングのテーマソング ロナウドの歴史的ゴール見逃した おなきん大入袋 何かの力働いてないと思う バタフライエフェクト  もうあきらめた ジングルのコーナー 今日は二日間みっちりリハしてきて 声がでません 言葉も出てこない なので 大人モード そろそろ大人ですから', 'あきらめた🤣 ', 'でたマッチングのハローソングwww ']",0.7674934482574463
2022-12-14 01:49:00,"['マッチングソング笑 ', '年末恒例アワード今年もあるのか♪ ', 'マッチングテーマソング｢Hello Song｣ ', '違うと思う😂😂😂', 'マッチングのテーマソングw ', '源さん、それはもうフリなんですよ。。。  ', 'ジングルのコーナー ', '今年は源さん達が、アワード行きです！って言って下さってたから、選びやすいのでは？ ', '今年も星野源アワードは盛りだくさんだなぁ〜！！振り返らなきゃ  ', 'クリロナ選手のゴールってことはガーナ戦かw  ', 'バタフライエフェクト🦋  ', 'バタフライエフェクト🤣  ', 'マッチングラジオジングル ', '諦めたな😂 ', 'はいっ！www ', 'このジングルでバタフライエフェクト感じるの面白すぎる  ', 'マッチングテーマソングなHello Song  再び ', 'バタフライエフェクトw とちゅうであきらめた！  ', 'マッチングとオナ禁のジングル ', 'サッカーワールドカップを使った下ネタ付きジングルww🤣  ', 'ナニかの力が働いた ', 'バタフライエフェクトwwwwww ', '結衣ちゃんの2回目はクリスマスバージョンか！ ', ' Hello songがマッチングテーマソングになってるのほんと面白い😂', '諦めた🤣 ', 'あれ？今日のメールテーマ何だっけな？   ', '年々ジングルが色んな意味で秀逸になってきてて選べない(笑)  ', '大人モードの落ち着いた放送回。   ']",0.7396185000737509
2022-12-14 01:50:00,"['中身は変わらないのか  ', 'テーマに書ける事何にも無かったなぁ今年…   ', 'そろそろ大人なのね  ', 'ねぶり棒です ', 'バタフライエフェクト🦋      ', 'ジングルのコーナー   ', '今年も、もう星野源アワード❣️あっと言う間の1年だけど毎週本当に楽しい📻でした🎶 今年の締め括りはどんなかなぁ。 来年もこちらこそ宜しくお願い致します😆✨  ', 'でも、だんだんと源さんの声が戻ってきてると思うよ😊  ', '今夜も元気なねぶり棒ジングルww ', '諦めた笑 ', 'ねねねねねねねねねね まだまだ笑える😂  ', '声も言葉も出てこない笑 びっちりリハだったのかーお疲れ様  ', 'ねぶり棒獲得！ やっぱり長い😂 ', '  ねぶり棒w', 'またすごいのきた   ', 'ねねねねねね  ', 'ねぶり棒ロングバージョン🎵 ', '『声が出ませんでございます』 と言いながら言葉も出づらい 今日の源さん😂ww   きゅん❤  ', 'ねぶり棒2製作中！！   ', '何回聴いても色褪せないなー笑  ', 'タイトルコールも疲れてる感じだった笑 ', 'ライブの影響だったんですね。 それで大人モードに☺️  ', 'そろそろ大人ですからね？ ', 'ねぶり棒ツー絶賛作成中  ', '舞台とかで流れそう  ']",0.6943313951293627
2022-12-14 01:51:00,"['ねぶり棒2絶賛制作中！ ', 'ねぶり棒2製作中！ ', ' いつも長いと言いつつ流してるの好きw', 'バタフライエフェクト〜  ないと思う😂😂😂   ', '🪥ロングバージョン  ', '大人モードの源さんも最高！ ', ' 私は記憶力が本当にないので、毎年アワードの時期になると思い出せないんだな。  けど、自分的にはねぶり棒がジングル爆誕だな。  1週間以上笑った．', 'もう諦めた ww  今日は2日間みっちりリハしてきて 声がでませんでございます。 言葉も出てこない。ww  大人モード そろそろ大人ですからね！ ', '\u3000 中身かわらないけど 外側だけでも大人ラジオ  師走の忙しさをひねり上げてつくった 忙しそうだね師走\u3000ギロみたいな音だったけどすごいよかった ねぶり棒です 元気だね ステルス豆鉄砲はいい声 いいぞというメール ねぶり棒２絶賛製作中\u3000 夜中の深夜ラジオ聞く得も言われぬ心境ジングル', 'なんか今年毎回アワード行きって盛り上がってた気がするなぁ  ', 'ねねねねねね ', 'ロングバージョン ', 'なにこれww ', 'Newねぶり棒!!!!!!  ', '今日なんかやけに静かだと思ったらそういうことか ', 'テクノというかハウスな感じいいなぁ  ', 'ステルスくん、いい声 ', 'ねぶり棒SEは相変わらず元気w ', '大人なジングル✉️  ', 'SEによって大人の雰囲気ぶち壊しwww  ', 'ねぶり棒2絶賛制作中！！😳  ', 'いつの間にやら 決定してるのぉ?! 知らなかった…  ', 'ねぶり棒2✨ 楽しみ~ ', 'ねぶり棒ファンファーレ・ロングバージョンでした  ', 'ロングバージョン ', 'リハーサルもう始まってるんだ\U0001f979 ', 'めっちゃ良いな  ', 'おっ！新ねぶり棒、絶賛製作中なのね✨✨  ', '今日も元気なねぶり棒ジングルww😅  ', '男性のおつかれなお声がとっても…好きなのです…最高です…でも本当にお疲れ様です… ', 'ねぶり棒２、楽しみ ', 'ね、ね、ね、ね、ね、ね、ね、 ね、ね、ね、ね、ね、ね、ね、 ねぶり棒      ', '二代目ねぶり棒楽しみね ', 'フルが流れる度に笑っちゃうwww ', 'これ好き ', 'ねぶり棒２絶賛製作中とな！ ', 'ロングバージョン(^_^;) ', 'ねぶり棒2絶賛制作中 ', 'ねぶり棒2絶賛制作中😆 ', '長いですね ']",0.7511133307065719
2022-12-14 01:52:00,"['ねぶり棒SEフルだ！ ', 'ねぶり棒2開発中🤩 ', '  ワクワクする', ' ねぶり棒♫ ねねねねっ', 'ねぶり棒 2 もう決まってたのね😗  ', 'ねぶり棒2製作中 ', 'だから！ねぶり棒ジングルロングバージョン何回聞いても笑えるんですけどww ', 'ロングバージョンwww  ', 'あー!!がなんかいいな。 ', 'My Brother 源ちゃんw  ', 'ねぶり棒SEロングバージョン聴くと元気になるなあ ', 'ねぶり棒2！ なんだろ！！！😆   ', 'ねぶり棒2絶賛制作中！ ', 'ねぶり棒2 絶賛作ってるの？ 楽しみ🎶  なにになったのかな？', 'ねぶり棒2絶賛製作中！ 何になるんだろう😊ワクワク   ', 'くそーーー！！！！またねぶり棒ジングルロングver.が脳内から頭から離れなくなるじゃんかー！！！！笑 ', ' ねぶり棒の音楽好きー', 'でぃあまいぶらざーげんちゃんかわいい  ', 'ねぶり棒2！😆  …自分にはチャンスないと思うけど😅  ', '次のねぶり棒なんだろう   ', '新ねぶり棒に期待が膨らむな！ ', ' ねぶり棒2.....', 'ショートバージョンお送りしましたw  ', 'ねぶり棒〜🎶  ', 'ねぶり棒2！ ', 'カイデさんだ！！  ', '今日の落ち着いた感じが眠気を誘う…  ', 'ねぶり棒2 絶賛製作中なんだ😄    ', '鳥さんすごい！ ', 'Reassembly\u3000楽しみですね🥰\u3000', 'ねぶり棒２⁉️       ', '🤣🤣🤣 とり…とり…鳥だらけ😂   ', 'ジングル流してもらえました ', 'ねぶり棒SEロングバージョン好きだわー 本当いいお声されてる ', '808🎵🎶 ', 'すげえ。  ', 'ねぶり棒2絶賛制作中！ 決まったんですね！なにかな…  ', '新ねぶり棒、絶賛製作中なのね 楽しみ～✨ ']",0.7604895765716965
2022-12-14 01:53:00,"['めっちゃ凄い!! 面白い!!  ', 'ジングルのレベル高いな〜 ', '👏👏👏 すてき、音も言葉も  ', 'ねぶり棒2 ', '鳥のやつ凄すぎるな ', '忙しそうだね、師走。 ', '楽しい〜😆 ', 'ねぶり棒2、ただ今製作中！ ', 'ショートバージョン！笑 ', '素敵なジングルが多いですね\u3000', '100％鶏の鳴き声良いですねぇ～(何か違う) ねぶり棒です  ', '鳥の鳴き声だけで！！凄い！！ ', 'ねぶり棒、せっかくの大人な空気を台無しにしちゃってんなあ笑 ', '  いいですね缶コーヒーのみながら 不思議な孤独感 なぜかちょっとあたたかな気持ち よくでてましたね 808ヤオヤの音  コケコッコー\u3000かっこーかっこー すごーい これもねぶり棒だ 鳴き声をフリー音源利用可能つかって なんだっけ サンバで使う\u3000うおーご それ（わかる私も名前忘れた', 'おーカッコいい～\u3000', 'オール鳥めっちゃ騒がしくて好き ', 'おぉ〜素敵‼︎   ', 'おもしろい！  ', ' ジャングルの中にいるみたい', 'かわいい🐓  ', 'これ、めっちゃすごい！！！！！ ', '時計がw  ', 'kaideさんだ！ ', 'あー…わかる ほっとできる孤独感いいな ', 'ショートバージョンがちょうどいいね ', 'ねぶり棒2絶賛制作中となー。楽しみだな  ', 'ねぶり棒いただきました！！ ', 'kaideさん、いつも素敵なジングル✨   ', 'ねぶり棒2楽しみ  ']",0.7818594404629299
