created_at,texts_by_minute,median,average,size,width,variance
2022-12-17 01:10:00,"['', 'おら ハムは嫌いだ', 'コンビ名は霜降りだけど赤身が好きなせいやさん  ', '霜降り明星のオールナイトニッポン│ニッポン放送    ', '明太子はなんだ  ', '今日はここから', '赤身大好きせいやはハムとか豚肉ダメなんや', 'ハムは嫌いだ 明太子は何だ  ', '赤身が好きだって言ってんだ  ']",0.694855198264122,0.47833837734328377,36,0.2661608085036278,0.0788287786776553
2022-12-17 01:11:00,"['腹減ってきた', 'せいや オラ ハムは嫌いだ www ', 'せ おらハムは嫌いだ ', 'おらハムはきらいだ', 'おらハムはきらいだ', ' xxxオラ ハムは嫌いだ', '畠さんじゃ無いってことは コーナーの選ばれるネタの毛色が変わる  ', '霜降り明星って名乗っといて赤身大好きなせいやさん好き', 'イチバンチガウダロ', 'よく月曜の人たちが喋ってる話だな笑', 'せいやさんは魚も牛も赤身派ハム嫌いなのは意外', '赤身ガチ勢のせいやさん', 'オラハムは嫌いだw ', 'オラ ハム嫌いだ', '赤身が好き   ', '違うだろって言ってんだの流れw ', '', '田舎者上京してきたw ']",0.6523721814155579,0.45111700103563424,153,0.3761753737926483,0.0761347625200879
2022-12-17 01:12:00,"['せいや 赤身が好き カルビ食べれへん 粗品 じゃあトントロが好きってこと  ', '明太子はなんだ  wwwww ', '', '田舎モン上京したwww ', '貧舌', '']",0.40806393325328827,0.22976370056470236,15,0.40806393325328827,0.08347364298765615
2022-12-17 01:13:00,"['ただ胃が老いたんじゃない  ', 'せいやさん高級メシあるある 録音ならでは なのか  ', 'さんまさんはいつも霜降り肉を食べてますよね  ', 'せいやの飯の話好きやけど', '粗品 抱いたろうかい ', 'たかじんみたいな曲w ']",0.5969453155994415,0.4577994644641876,15,0.2768438160419464,0.03947525471448898
2022-12-17 01:14:00,"['オレもカルビ食べれない', 'いつもと奥の笑い声が違くて新鮮だ', '聞いてたらお腹すいてきた', '美味い肉に興奮して今日のコンディションなら って息巻いて欲張ると必ず胃もたれしてトイレで反省するんだよな', ' xxx土瓶蒸しスキな人多いよなぁ食べたことないわ', '', '土瓶蒸し次郎ユースケせいやの話とはなんも関係ない', ' 今年食べたもので0番美味しかったものは  って質問なのに赤身の話してて笑う', '泣いたろかいww ', ' 泣いたろかい 粗品', '泣いたろかい笑', '脂身多いの嫌なのマジでわかるハムも豚トロも好きだけど', '泣いたろかい', 'のろけだ', 'ここで一曲粗品 泣いたろかい 笑', 'たかじんかいw  ', '久々の のろけてるやん 来た', 'せいやさんの焼肉論分かりすぎる', '泣いたろかいwww ', 'たかじんかいwww ']",0.6549028605222702,0.377940702122195,190,0.5529627036303282,0.09765260733720357
2022-12-17 01:15:00,"['', '秋がめっちゃ美味い店 春夏冬は  ', '一曲お聴き下さい粗品の 泣いたろかい www ', '粗品で 泣いたろかい ', '惚気かいwww ', 'それでは聴いてください 粗品で  泣いたろかい w ', '粗品 泣いたろかい   ', '', '泣いたろかい 歌 粗品', '泣いたろかいw ', '粗品で 泣いたろかい www ', 'アヒージョ鍋  ', 'だましうち匂わせスタイル', ' 泣いたろかい w ', ' xxx泣いたろかい笑', '匂わせ そっちが嗅いでるだけ笑', '', '泣いたろかいw ', '久しぶりの 惚気けてるやん ']",0.6937456130981445,0.3591707052325296,171,0.6937456130981445,0.12037208444344542
2022-12-17 01:16:00,"['泣いたろかい', '久々の のろけとるやないかい  ', '思い出しながら吐きそうになってる', '', 'たかじん笑笑', '久々の惚気話 w ', 'のろけてるやんは久しぶり聴いた ', '', 'のろけてるやん', '嫁が作ってくれたっていいねぇ', '泣いたろかいかわいいwww ', '思い出しながら吐きそうなってる w ', '先輩との高級メシ嫁が作った家庭の食卓 ', '鍋の匂わせww ', '泣いたろかいw ', '惚気けてるやん 匂わしてるやん', 'ラジオネームの方が尖っとるやないかw ', ' xxx鍋匂わせんなよ笑']",0.5161855220794678,0.318208945756839,153,0.49757537990808487,0.06980364011363625
2022-12-17 01:17:00,"['キスの話でコーナーカット   ', '吐きそうになってんの意味わからんくて爆笑した', 'キスの時w ', 'お前の実家の焼肉屋みたいにしたくないねん', 'メシテロラジオから恋愛ラジオ', '阿鼻叫喚笑', '粗品の 泣いたろかい 聞こえてきそうw ', 'キスする時目閉じるかwww ', '粗品  トークィーンズ やったら阿鼻叫喚やで  あざとくて何が悪いの  やったらタコ殴りやで w ', '', 'ボジングワ誰がわかんねんw  ', 'q せいやと粗品がキスするとき目を閉じますか  ', 'これ長なるで ', 'トークィーンズ あざとくて何が悪いの 上田と女が吠える夜 ドーナツトーク', 'キスの話でコーナーカットwww ', '奇人キスやんw ']",0.6022379249334335,0.44146207148830097,120,0.3019600287079811,0.055669741273776364
2022-12-17 01:18:00,"['あざとくて何が悪いのでタコ殴りww ', 'トークィーンズなら阿鼻叫喚www ', '開けないだろw ', '何を聴かされてるんや', '閉じんねや ', 'おもろすぎ', '恋愛番組みたいでwww ', 'トークィーンズやったら阿鼻叫喚ww ', '', 'あざとくて何が悪いの ではタコ殴りされそうなせいやのキス方法ww ', 'キスは目を開けて真っ直ぐ派wwwトークィーンズで阿鼻叫喚www ', ' xxxまっすぐ 爆笑']",0.43820083886384964,0.3177880396445592,66,0.2509499080479145,0.042983813559796816
2022-12-17 01:19:00,"['トークイーンズで阿鼻叫喚', 'トークィーンズとかあざとくてだったら阿鼻叫喚w ', '正面衝突', '真っ直ぐ目を開けて正面衝突キスするせいやさん', 'キスをするとき目を閉じますか のメールにちゃんと答える霜降りバカウケ', '観光研究部民度終わってるww ', 'トークィーンズが阿鼻叫喚w ', 'お前の0 0wwwwwww ', 'トークイーンズなら阿鼻叫喚www ', 'えぐりこむw ', '      ']",0.4662015736103058,0.2970554918050766,55,0.35788533091545105,0.05309686888074843
2022-12-17 01:20:00,"['キモトーク', ' xxx年齢レートバレてる笑', '阿鼻叫喚', 'せいやが性的な話して粗品がドン引くこの構図好きすぎるかもせらん', '抱き枕プレゼントwww ', 'これ先週の酒のツマミになる話のトークテーマじゃん 笑  ']",0.4241463392972946,0.2648524045944214,15,0.4241463392972946,0.05579660644942939
2022-12-17 01:21:00,"['シークレット', 'シークレットwwwww ', '酒のつまみで全く同じお題出てたやん', 'せいやさんなりに気を付けているようだ', '自分の身体に入った他人にしてほしくないこと 一瞬意味わからんかったw ', '結構たっぷりトークしたなぁww ', 'せいやは情熱的なキスをする', '他人にしてほしくないことwww ']",0.7347758114337921,0.42142993078700136,28,0.679803216829896,0.12161219973294057
2022-12-17 01:22:00,"['入り組んだ質問やなあ', '', '今日ってなんか録音みたいな生放送だなぁ ', 'なんやねんその入り組んだ質問wwww ', '', '入り組んだ質問www ']",0.6987720429897308,0.3622044523557027,15,0.6987720429897308,0.15686698558941606
2022-12-17 01:23:00,"['普通の質問 楽しいだましうちみたいな', '  ', 'パスとかあんの  www ', 'なんやそれ  ', '自分の体に入った他人にしてほしくないこと 犯罪 そりゃそうだ', '']",0.5701791644096375,0.2922906001408895,15,0.5701791644096375,0.11134193670952226
2022-12-17 01:24:00,"['お米拾いますでお馴染みの恵方巻', '石川家おもろいなw ', 'でも大晦日の夜って豊かな時間じゃない  ', 'あーわかる', '恵方巻きを大事にする石川家', 'わたしも大晦日好き  ', '霜降り明星のオールナイトニッポン ニッポン放送    ', '関東と関西でも違うのかな  ', 'そして恵方巻きと言えば    ', '恵方巻き大事にしてるって前も言ってたね', 'あー米拾わないやつね', '恵方巻き言うてたな', '霜降りの恵方巻きといえば水ダウ  ', '水曜日のダウンタウン恵方巻き米粒']",0.6293126940727234,0.4547229276581125,91,0.2860255539417267,0.055052385256147855
2022-12-17 01:25:00,"['お父様a k a奇人さん    ', '奇人やなー', 'イースター笑', 'オトンだけ大イジられwww ', '奇人やなぁ', 'お父さんのときだけ質問攻めして喋らせるせいやさんと妹さん', '奇人やなぁ', '奇人    ', '奇人やなぁ', 'しもふりチューブロングver 聞いてるみたい', '  ', '奇人']",0.47006427496671677,0.27146244703820255,66,0.47006427496671677,0.09591424097168313
2022-12-17 01:26:00,"['えやばいやばいやばい   ふつおた読まれた  0年つまらん女です   体熱        ', '明日ひさびさに休みや リアタイしよ 思ったら録音回だった', ' xxx奇人やから笑', '奇人やなぁ', '久しぶりの奇人トークまじでありがたい', '奇人やなあ', '粗品さんは海より芝が似合う', '', '粗品さんイースターとかハロウィンのイメージないwwwwww ', 'イースター好きは珍しいw ', '', '太巻食べてる時に話しかけるノリなのに反応しない奇人w ', 'やはり父は奇人', 'クリスマスじゃなくてイースターのほうwwww ']",0.5845916271209717,0.3933508399423662,91,0.5845916271209717,0.06996867632354692
2022-12-17 01:27:00,"['白い夏男ww ', '', '', 'サーフィンじゃなくてネットサーフィンダイビングじゃなくてタイピングスキューバじゃなくてストリーミング   ', 'ネットサーフィンからのタイピングめっちゃ上手かったけどスキューバ微妙やなあ', '', '奇人やなぁ', 'ネットサーフィン']",0.16956152021884918,0.17522610670753888,28,0.16956152021884918,0.10522204566630348
2022-12-17 01:28:00,"['サーフィン ネットサーフィン ダイビング タイピング普通に上手い', 'ダイビングじゃなくてタイピングwwwwww ', '粗品さんに夏のイメージないけど冬のイメージもない', '粗品さんそもそも泳がなそう', '粗品の誕生日は正月休みにあたるので祝うのが遅れてしまう', '', '粗 ダイビング サーフィン  せ お前ネットサーフィンだけやろ 粗 ネットサーフィン 嫌い せ タイピングやろ  ', 'ネットサーフィンタイピングスキューバーはムズいwww ', 'ラスよろで粗品生誕祭やったやん      ', 'サーフィン ネットサーフィンダイビング タイピングうまwww ', '0 0は休みなんか', '粗品の誕生日は毎年祝われない笑']",0.5174893438816071,0.36075715562610916,66,0.29066063836216927,0.047291196287607896
2022-12-17 01:29:00,"['お正月しっかり休めるんだよかったね', 'ラストアイドルに祝われなかった笑', 'サーフィンじゃなくてネットサーフィン ダイビングじゃなくてタイピング スキューバじゃなくてストリーミングw ', '放送ないん   ', '冬なら有馬記念あるけど', 'そ サーフィン好きダイビングも せ ひとかきも見たことないお前がやってるのネットサーフィンだけやろあとタイピング うまいww ', 'その日は俺の誕生日ですね ', '正月休める', '年明けは0月0日から', '', 'せいやさん頭の回転はやすぎる']",0.46975426375865936,0.2893988020718098,55,0.35657188296318054,0.04814339554128461
2022-12-17 01:30:00,"['正月休みガッツリとれるんやよかったね', '0月0日ないのかぁ ', 'ゆっくり休んでー', 'ついにお休み取るのね せーや海外旅行を計画中', 'お正月ガッツリ休めるの良かったね  ', '正月休みがっつり取るんやー 良かったな', 'せいやヨーロッパ旅行記イニミニでやってくれ   ', '0人でアルジャジーラ', 'アルジャジーラにコンビで呼ばれる目標笑']",0.6220652610063553,0.5396373867988586,36,0.17273762822151184,0.01908838376402855
2022-12-17 01:31:00,"[' xxxお正月休みガッツリとるのね  ', '正月休みの土産話が今から楽しみ気が早い笑', '細々と送ってたメール初めて読まれました 大晦日より今が0番幸せかもせらんです', 'アルジャジーラ 響きだけでおもろい', 'えっ じゃあ フースーヤ終わったら0週間あくやんえぐ しぬ', '粗品はカタールwww ', '', '海外に食べ物旅行良いなぁ', 'お正月休みゆっくり休んでねー海外は危ないとこもあるから気を付けてー']",0.6522197276353836,0.4382536576853858,36,0.388482891023159,0.07379786290989793
2022-12-17 01:32:00,"['しけたカタール笑', '粗品が正月後にアルジャジーラデビューはないw ', 'シケたカタール', '正月休みガッツリてことは年始の生放送は全く出ないってことかm 0獲ってから初か テレビで見れないのは残念だけどゆっくり休んで', '水ダウ0人で呼ばれてるの良かった  ', 'お正月ゆっくり休めるんですね ', 'アルジャジーラのせいやともすらーやの粗品でいこ', '0人でアルジャジーラw ']",0.6178396493196487,0.5117408037185669,28,0.20859026908874512,0.03086572326719761
2022-12-17 01:33:00,"['マジで羨ましい行きたいなぁ桑田のライブ', '日本の宝⇔大阪のゴミ', 'サザンのライブ行けたのよかったなー', 'ブラジル行って闘莉王のサッカーチームで試合してくれ']",0.6316915154457092,0.5693884491920471,6,0.11916555464267731,0.009796916507184505
2022-12-17 01:34:00,"['粗品さん替え歌で音楽の才能披露しちゃったからな笑', '', '桑田さんのライブ行きたかったなぁ']",0.37622976303100586,0.2508198420206706,3,0.37622976303100586,0.12582118630254824
2022-12-17 01:35:00,"['日本の宝に大阪のゴミwww ', '桑田さん めちゃくちゃ0歳ってライブで言ってたぞ 土曜日ならちょっと分からない  ', 'きんもい客wwwwww ', '日本の宝 大阪のゴミ', 'どんなけ俺好きやと思ってんすかー   まじでありがとうー  笑', '粗 桑田さん大体何歳ですか  せ 犬ちゃうねんから 分かるよ 0歳です 犬ちゃうねんからwwwwwwww ', '生だったら 一行に せいやの近くの席にいた人 から来てたんだろうな', '', '誰に届いとんねん笑']",0.6470358520746231,0.42986618147956,36,0.35867132246494293,0.0764522085983502
2022-12-17 01:36:00,"[' 愛は けちゅうを救う ', ' xxxどんなけ好きやと思ってんですかー  笑', '愛はけちゅうを救うwww ', '愛はけちゅうを救うwww ', '感謝のべるせいやw ', ' どんなけ俺好きやと思ってんすか と叫ぶ客www ', ' xxx前の席の人に 笑', '愛はケチュウを救うwwww ', 'ウォシュレット回死ぬほど笑ったわw ', '横にせいやさんいたらびっくりしちゃいそう']",0.600877046585083,0.5903691649436951,45,0.11779406666755676,0.029157843440771103
2022-12-17 01:37:00,"['愛はけちゅうを救う面白すぎたな忘れられない', 'ウォシュレット放送で 愛はけちゅうを救う はキモパワーワード', '愛は けちゅうを救う', '前の席の人に', '愛はけちゅうを救う回めっちゃ笑ったなあwwwww ', ' xxx自分でチケット取って行くの流石すぎる   ', 'けちゅうあったなーw ', '愛はケチュウを救う', 'もう0回大学通うなら青学を候補に出すくらい桑田さんのこと好きだもんなぁ', '愛はケチュウを救う ラジオじゃなかったらほんまに意味わからん 汚ねえコンテンツすぎるて', 'まだそれイジってるのこのラジオしかないてw ', 'けちゅうあったなー笑', 'げりがとう です', '一瞬だけ入ってせいやがけつあな確定した回', '鈴木さんとhした回w ']",0.7166358828544617,0.5566877722740173,105,0.3132205009460449,0.03989972919225693
2022-12-17 01:38:00,"['愛はケチュウを救うwww ', 'げりがとう', '伝説のけつあな回', '愛はけちゅうを救うほんま意味わからなすぎて笑った', 'あの回はあきらかに問題作w ', 'ウォシュレット回面白かった笑', '最後の けちゅうを救う   下痢がとう のメールでめちゃくちゃ笑ったなあ', '愛はけちゅうを救う', '愛はけちゅうを救うwww懐かしいwww穴は じゃなかった  ', '愛はけちゅうを救うはわらった', '霜降り明星のオールナイトニッポン ニッポン放送    ', 'そう考えるとけつあな好きやな', '届いてんちゃうって優しいこと言ってくれてると思ったら 前の人に', '本物のけつあな確定', ' けつあな確定だ  ', ' wwwwwwあの回はめっちゃ面白かったwけちゅうがw最後のげりがとうが下痢が止まりませんって聞こえて面白かったです', '0泊0日だもんな', 'ほんまにけつあな確定したのはせいや笑', 'ケツだからけちゅう', 'まーたけつあな確定してるw ', 'いつまでもけつあなをイジり続ける番組']",0.668162390589714,0.578177809715271,210,0.19424556195735931,0.021649757400155067
2022-12-17 01:39:00,"['愛はけちゅうで救うwww ', '俺が鈴木さんとエッチをした回w ', '携帯ウォシュレット回 スタッフさんとエッチした回w ', '旅行のお供に携帯ウォシュレット', '私も 穴はけちゅうを救う  だと思ったwww ', '食事虚言も好きな回だなー', '粗品さんの食事虚言シリーズだ']",0.7005770802497864,0.6167886853218079,21,0.16682320833206177,0.016501713544130325
2022-12-17 01:40:00,"['虚言癖回もおもろかったなw ', '韓国行った時は トイレットペーパーゴミ箱に捨てなあかんかったな', '確定し終わった笑笑', 'カレーラーメンは替え玉するって言ってたの覚えてる', 'カタールにはウオッシュレット持って行ってなかったのね', 'とにかく0年のはやさを感じさせられる回', '年末年始はウォシュレット持参で海外旅行  ', '0 0の回はほんとに好き', '自分が口内炎なったことないから 虚言扱いされてて驚いたな', '鈴木さんとエッチした回', 'え お茶飲んでない口内炎ないの話そんな昔   ']",0.6857511103153229,0.567351758480072,55,0.23349079489707947,0.029223840683698654
2022-12-17 01:41:00,"['お茶飲んでない虚言', '食事虚言w ', 'この食事虚言なんなん', '食事虚言めっちゃ好きだったな', '粗品の虚言回は0月0日で前の録音回はかぶせwww ', ' xxx虚言回 笑', '食事虚言w ']",0.602353572845459,0.49855276942253113,21,0.27778446674346924,0.03572165220975876
2022-12-17 01:42:00,"['第二審でひっくり返ったwww ', '第二審でひっくり返りました', '', '段平呼びww ', ' 水飲んでないね ってラジオで言った次の日くらいにアップされたしもふりチューブの牛丼早食い回で水ガバ飲みしてたんだよなあ', '焼きそば洗って食うコンビ', 'やっぱり飲んでないよwww ', 'コンビ揃って洗って食べるw ']",0.5822658091783524,0.3110319583543709,28,0.5822658091783524,0.09551785609153214
2022-12-17 01:43:00,"['粗 もう飲んでない 飲み物飲まんくなった俺は ', '第二審でひっくり返ったwww ']",0.4159930646419525,0.4159930646419525,1,0.0,0.0
2022-12-17 01:44:00,"['焼きそばソース洗うのはせいやだけじゃないんかwww ', 'お前も焼きそば洗ってるやんww ', 'やっぱり飲んでないw ', '水ナス食わんけど水商売は行く粗品', '飲まないこと誇るw ', 'コンビで焼きそば洗ってる']",0.761561781167984,0.6345597505569458,15,0.2202458679676056,0.01675543747842312
2022-12-17 01:45:00,"['行きなす', '川原さん笑', 'なんやこの水飲まないキャラww ', ' xxx焼きそば洗ってドライヤーで乾燥させる笑笑', '水分を取らない 水なすも食べない粗品さん', '', '粗品の笑い方よ ', '行きナス', '水茄子は水']",0.5182730108499527,0.2841625437916567,36,0.424148689256981,0.06434789633333081
2022-12-17 01:46:00,"['行きナスなすびだけは川原さん', 'プールは入らんお酒は飲むなんやねん', '水分取らないくだりなんなんだ', '水茄子食べないのに水商売は行く', '目薬刺すなら水茄子食えやwww ', 'せ 目薬するやつ水なす食えや ', '水ナス食べさせたいせいや', 'ナスキャラ 川原さん', 'タイトルコール', '水茄子は食べないけど水商売のお店には行くw ', '水曜0部の女の子と語尾が同じの粗品さん']",0.613448292016983,0.4494684338569641,55,0.266050785779953,0.040426723659038544
2022-12-17 01:47:00,"['録音といえど疑似生だからねw ', '酒飲むんかい', '録音でも0分オープニングトーク', ' もちろんお酒は飲まないでしょ   飲みます   えええ  www ', '奇人すぎる笑', '0分', '', 'このノリ聴いて霜降りの漫才の 水 がパッと思い出した', 'やっぱり食事虚言シリーズはたまらんな', 'ナスwww ', '突然始まったww ', 'あっという間やったなオープニング', '収録とはいえ霜降り明星のオールナイトニッポン 今タイトルコール  ']",0.5536795854568481,0.28694971844080824,78,0.5536795854568481,0.06942025363764588
